CodProvincia;Provincia;CodMunicipio;Municipio;Poblacion;Recaudación
45;Toledo;127;Palomeque;928;466
45;Toledo;128;Pantoja;3360;189
45;Toledo;129;Paredes de Escalona;159;48
45;Toledo;130;Parrillas;411;42
45;Toledo;131;Pelahustán;380;377
45;Toledo;132;Pepino;2643;240
45;Toledo;133;Polán;4034;454
45;Toledo;134;Portillo de Toledo;2263;592
45;Toledo;135;Puebla de Almoradiel, La;5888;138
45;Toledo;136;Puebla de Montalbán, La;8392;297
45;Toledo;137;Pueblanueva, La;2394;593
45;Toledo;138;Puente del Arzobispo, El;1407;564
45;Toledo;139;Puerto de San Vicente;245;39
45;Toledo;140;Pulgar;1696;492
45;Toledo;141;Quero;1311;125
45;Toledo;142;Quintanar de la Orden;13047;141
45;Toledo;143;Quismondo;1728;392
45;Toledo;144;Real de San Vicente, El;1097;182
45;Toledo;145;Recas;4160;459
45;Toledo;146;Retamoso de la Jara;122;425
45;Toledo;147;Rielves;809;479
45;Toledo;148;Robledo del Mazo;364;15
45;Toledo;149;Romeral, El;725;548
45;Toledo;150;San Bartolomé de las Abiertas;562;472
45;Toledo;151;San Martín de Montalbán;850;291
45;Toledo;152;San Martín de Pusa;847;355
45;Toledo;153;San Pablo de los Montes;2160;431
45;Toledo;154;San Román de los Montes;1855;309
45;Toledo;155;Santa Ana de Pusa;512;555
45;Toledo;156;Santa Cruz de la Zarza;4891;423
45;Toledo;157;Santa Cruz del Retamar;3095;522
45;Toledo;158;Santa Olalla;3465;568
45;Toledo;159;Sartajada;107;200
45;Toledo;160;Segurilla;1321;316
45;Toledo;161;Seseña;19109;583
45;Toledo;162;Sevilleja de la Jara;826;472
45;Toledo;163;Sonseca;11630;24
45;Toledo;164;Sotillo de las Palomas;207;64
45;Toledo;165;Talavera de la Reina;88755;343
45;Toledo;166;Tembleque;2327;561
45;Toledo;167;Toboso, El;2140;158
45;Toledo;168;Toledo;84019;75
45;Toledo;169;Torralba de Oropesa;271;369
45;Toledo;170;Torrecilla de la Jara;293;361
45;Toledo;171;Torre de Esteban Hambrán, La;1820;195
45;Toledo;172;Torrico;861;82
45;Toledo;173;Torrijos;13448;353
45;Toledo;174;Totanés;422;378
45;Toledo;175;Turleque;875;311
45;Toledo;176;Ugena;5260;108
45;Toledo;177;Urda;3056;410
45;Toledo;179;Valdeverdeja;719;454
45;Toledo;180;Valmojado;4216;11
45;Toledo;181;Velada;2860;477
45;Toledo;182;Ventas con Peña Aguilera, Las;1301;474
45;Toledo;183;Ventas de Retamosa, Las;3377;323
45;Toledo;184;Ventas de San Julián, Las;214;155
45;Toledo;185;Villacañas;10515;400
45;Toledo;186;Villa de Don Fadrique, La;4102;310
45;Toledo;187;Villafranca de los Caballeros;5373;111
45;Toledo;188;Villaluenga de la Sagra;4083;351
45;Toledo;189;Villamiel de Toledo;941;136
45;Toledo;190;Villaminaya;589;74
45;Toledo;191;Villamuelas;729;311
45;Toledo;192;Villanueva de Alcardete;3761;213
45;Toledo;193;Villanueva de Bogas;816;407
45;Toledo;194;Villarejo de Montalbán;71;546
45;Toledo;195;Villarrubia de Santiago;2799;523
45;Toledo;196;Villaseca de la Sagra;1890;434
45;Toledo;197;Villasequilla;2662;227
45;Toledo;198;Villatobas;2701;341
45;Toledo;199;Viso de San Juan, El;3930;274
45;Toledo;200;Yébenes, Los;6367;348
45;Toledo;201;Yeles;5069;599
45;Toledo;202;Yepes;5150;574
45;Toledo;203;Yuncler;3724;26
45;Toledo;204;Yunclillos;856;59
45;Toledo;205;Yuncos;10587;265
45;Toledo;901;Santo Domingo-Caudilla;1065;138
46;Valencia/València;1;Ademuz;1258;313
46;Valencia/València;2;Ador;1440;591
46;Valencia/València;3;Atzeneta d'Albaida;1229;89
46;Valencia/València;4;Agullent;2465;53
46;Valencia/València;5;Alaquàs;30202;549
46;Valencia/València;6;Albaida;6162;68
46;Valencia/València;7;Albal;15721;109
46;Valencia/València;8;Albalat de la Ribera;3545;171
46;Valencia/València;9;Albalat dels Sorells;3911;467
46;Valencia/València;10;Albalat dels Tarongers;1149;228
46;Valencia/València;11;Alberic;11288;60
46;Valencia/València;12;Alborache;1268;21
46;Valencia/València;13;Alboraya;23228;396
46;Valencia/València;14;Albuixech;3958;401
46;Valencia/València;15;Alcàsser;9544;150
46;Valencia/València;16;Alcàntera de Xúquer;1361;425
46;Valencia/València;17;Alzira;44941;106
46;Valencia/València;18;Alcublas;767;291
46;Valencia/València;19;Alcúdia, l';11437;509
46;Valencia/València;20;Alcúdia de Crespins, l';5304;534
46;Valencia/València;21;Aldaia;30874;573
46;Valencia/València;22;Alfafar;20852;540
46;Valencia/València;23;Alfauir;427;358
46;Valencia/València;24;Alfara de la Baronia;570;81
46;Valencia/València;25;Alfara del Patriarca;3182;491
46;Valencia/València;26;Alfarp;1579;598
46;Valencia/València;27;Alfarrasí;1303;322
46;Valencia/València;28;Algar de Palancia;555;397
46;Valencia/València;29;Algemesí;28358;153
46;Valencia/València;30;Algimia de Alfara;1048;528
46;Valencia/València;31;Alginet;13379;504
46;Valencia/València;32;Almàssera;7295;353
46;Valencia/València;33;Almiserà;314;270
46;Valencia/València;34;Almoines;2398;106
46;Valencia/València;35;Almussafes;8523;298
46;Valencia/València;36;Alpuente;754;231
46;Valencia/València;37;Alqueria de la Comtessa, l';1508;228
46;Valencia/València;38;Andilla;405;199
46;Valencia/València;39;Anna;2737;404
46;Valencia/València;40;Antella;1409;583
46;Valencia/València;41;Aras de los Olmos;420;493
46;Valencia/València;42;Aielo de Malferit;4743;113
46;Valencia/València;43;Aielo de Rugat;190;321
46;Valencia/València;44;Ayora;5441;454
46;Valencia/València;45;Barxeta;1637;137
46;Valencia/València;46;Barx;1335;20
46;Valencia/València;47;Bèlgida;721;136
46;Valencia/València;48;Bellreguard;4697;168
46;Valencia/València;49;Bellús;359;162
46;Valencia/València;50;Benagéber;217;231
46;Valencia/València;51;Benaguasil;11298;363
46;Valencia/València;52;Benavites;634;298
46;Valencia/València;53;Beneixida;705;412
46;Valencia/València;54;Benetússer;14999;195
46;Valencia/València;55;Beniarjó;1836;506
46;Valencia/València;56;Beniatjar;231;343
46;Valencia/València;57;Benicolet;679;240
46;Valencia/València;58;Benifairó de les Valls;2236;62
46;Valencia/València;59;Benifairó de la Valldigna;1646;501
46;Valencia/València;60;Benifaió;11965;259
46;Valencia/València;61;Beniflá;465;208
46;Valencia/València;62;Benigánim;6411;280
46;Valencia/València;63;Benimodo;2301;46
46;Valencia/València;64;Benimuslem;677;33
46;Valencia/València;65;Beniparrell;1980;569
46;Valencia/València;66;Benirredrà;1650;489
46;Valencia/València;67;Benisanó;2305;396
46;Valencia/València;68;Benissoda;414;101
46;Valencia/València;69;Benisuera;196;295
46;Valencia/València;70;Bétera;21868;103
46;Valencia/València;71;Bicorp;556;264
46;Valencia/València;72;Bocairent;4456;120
46;Valencia/València;73;Bolbaite;1489;57
46;Valencia/València;74;Bonrepòs i Mirambell;3454;329
46;Valencia/València;75;Bufali;184;493
46;Valencia/València;76;Bugarra;831;119
46;Valencia/València;77;Buñol;9927;53
46;Valencia/València;78;Burjassot;38175;295
46;Valencia/València;79;Calles;464;377
46;Valencia/València;80;Camporrobles;1402;486
46;Valencia/València;81;Canals;14024;362
46;Valencia/València;82;Canet d'En Berenguer;6014;172
46;Valencia/València;83;Carcaixent;20779;575
46;Valencia/València;84;Càrcer;2051;412
46;Valencia/València;85;Carlet;15296;559
46;Valencia/València;86;Carrícola;98;45
46;Valencia/València;87;Casas Altas;158;575
46;Valencia/València;88;Casas Bajas;221;555
46;Valencia/València;89;Casinos;2864;253
46;Valencia/València;90;Castelló de Rugat;2326;501
46;Valencia/València;91;Castellonet de la Conquesta;169;297
46;Valencia/València;92;Castielfabib;301;285
46;Valencia/València;93;Catadau;2766;580
46;Valencia/València;94;Catarroja;27697;345
46;Valencia/València;95;Caudete de las Fuentes;747;144
46;Valencia/València;96;Cerdà;407;501
46;Valencia/València;97;Cofrentes;1026;364
46;Valencia/València;98;Corbera;3304;192
46;Valencia/València;99;Cortes de Pallás;1000;362
46;Valencia/València;100;Cotes;388;182
46;Valencia/València;101;Quart de les Valls;1076;235
46;Valencia/València;102;Quart de Poblet;25292;573
46;Valencia/València;103;Quartell;1523;496
46;Valencia/València;104;Quatretonda;2468;528
46;Valencia/València;105;Cullera;22736;138
46;Valencia/València;106;Chelva;1627;19
46;Valencia/València;107;Chella;2776;495
46;Valencia/València;108;Chera;582;265
46;Valencia/València;109;Cheste;8615;123
46;Valencia/València;110;Xirivella;30213;16
46;Valencia/València;111;Chiva;15185;398
46;Valencia/València;112;Chulilla;718;559
46;Valencia/València;113;Daimús;3130;115
46;Valencia/València;114;Domeño;723;512
46;Valencia/València;115;Dos Aguas;496;192
46;Valencia/València;116;Eliana, l';17292;158
46;Valencia/València;117;Emperador;633;509
46;Valencia/València;118;Enguera;5903;583
46;Valencia/València;119;Ènova, l';974;462
46;Valencia/València;120;Estivella;1384;31
46;Valencia/València;121;Estubeny;125;136
46;Valencia/València;122;Faura;3602;130
46;Valencia/València;123;Favara;2456;144
46;Valencia/València;124;Fontanars dels Alforins;1020;397
46;Valencia/València;125;Fortaleny;1035;62
46;Valencia/València;126;Foios;7034;241
46;Valencia/València;127;Font d'En Carròs, la;4083;293
46;Valencia/València;128;Font de la Figuera, la;2223;389
46;Valencia/València;129;Fuenterrobles;719;446
46;Valencia/València;130;Gavarda;1123;380
46;Valencia/València;131;Gandia;79010;509
46;Valencia/València;132;Genovés;2865;211
46;Valencia/València;133;Gestalgar;737;251
46;Valencia/València;134;Gilet;3328;122
46;Valencia/València;135;Godella;13217;240
46;Valencia/València;136;Godelleta;3371;365
46;Valencia/València;137;Granja de la Costera, la;387;212
46;Valencia/València;138;Guadasséquies;447;377
46;Valencia/València;139;Guadassuar;6115;478
46;Valencia/València;140;Guardamar de la Safor;497;101
46;Valencia/València;141;Higueruelas;509;444
46;Valencia/València;142;Jalance;975;19
46;Valencia/València;143;Xeraco;6230;278
46;Valencia/València;144;Jarafuel;824;546
46;Valencia/València;145;Xàtiva;29196;50
46;Valencia/València;146;Xeresa;2294;592
46;Valencia/València;147;Llíria;23542;545
46;Valencia/València;148;Loriguilla;1827;103
46;Valencia/València;149;Losa del Obispo;574;335
46;Valencia/València;150;Llutxent;2508;49
46;Valencia/València;151;Llocnou d'En Fenollet;920;254
46;Valencia/València;152;Llocnou de la Corona;165;108
46;Valencia/València;153;Llocnou de Sant Jeroni;583;585
46;Valencia/València;154;Llanera de Ranes;1143;346
46;Valencia/València;155;Llaurí;1333;474
46;Valencia/València;156;Llombai;2817;511
46;Valencia/València;157;Llosa de Ranes, la;4066;92
46;Valencia/València;158;Macastre;1308;217
46;Valencia/València;159;Manises;31066;547
46;Valencia/València;160;Manuel;2546;465
46;Valencia/València;161;Marines;1850;257
46;Valencia/València;162;Massalavés;1640;91
46;Valencia/València;163;Massalfassar;2388;557
46;Valencia/València;164;Massamagrell;15550;145
46;Valencia/València;165;Massanassa;8809;503
46;Valencia/València;166;Meliana;10666;224
46;Valencia/València;167;Millares;451;385
46;Valencia/València;168;Miramar;2558;177
46;Valencia/València;169;Mislata;43800;22
46;Valencia/València;170;Mogente/Moixent;4737;402
46;Valencia/València;171;Moncada;21953;426
46;Valencia/València;172;Montserrat;7133;94
46;Valencia/València;173;Montaverner;1815;343
46;Valencia/València;174;Montesa;1353;277
46;Valencia/València;175;Montitxelvo/Montichelvo;676;259
46;Valencia/València;176;Montroy;2902;30
46;Valencia/València;177;Museros;6262;475
46;Valencia/València;178;Náquera;6009;414
46;Valencia/València;179;Navarrés;3354;192
46;Valencia/València;180;Novelé/Novetlè;874;410
46;Valencia/València;181;Oliva;28207;477
46;Valencia/València;182;Olocau;1647;187
46;Valencia/València;183;Olleria, l';8630;370
46;Valencia/València;184;Ontinyent;37140;304
46;Valencia/València;185;Otos;470;277
46;Valencia/València;186;Paiporta;24506;72
46;Valencia/València;187;Palma de Gandía;1819;498
46;Valencia/València;188;Palmera;1022;32
46;Valencia/València;189;Palomar, el;595;433
46;Valencia/València;190;Paterna;67356;105
46;Valencia/València;191;Pedralba;2970;44
46;Valencia/València;192;Petrés;1019;507
46;Valencia/València;193;Picanya;11319;268
46;Valencia/València;194;Picassent;20265;549
46;Valencia/València;195;Piles;2877;51
46;Valencia/València;196;Pinet;178;413
46;Valencia/València;197;Polinyà de Xúquer;2540;203
46;Valencia/València;198;Potríes;1001;438
46;Valencia/València;199;Pobla de Farnals, la;7677;282
46;Valencia/València;200;Pobla del Duc, la;2547;301
46;Valencia/València;201;Puebla de San Miguel;77;567
46;Valencia/València;202;Pobla de Vallbona, la;22197;292
46;Valencia/València;203;Pobla Llarga, la;4618;73
46;Valencia/València;204;Puig;9030;293
46;Valencia/València;205;Puçol;19421;516
46;Valencia/València;206;Quesa;735;323
46;Valencia/València;207;Rafelbuñol/Rafelbunyol;8670;108
46;Valencia/València;208;Rafelcofer;1472;585
46;Valencia/València;209;Rafelguaraf;2527;31
46;Valencia/València;210;Ráfol de Salem;426;290
46;Valencia/València;211;Real de Gandía;2257;254
46;Valencia/València;212;Real;2330;249
46;Valencia/València;213;Requena;21554;192
46;Valencia/València;214;Riba-roja de Túria;21349;75
46;Valencia/València;215;Riola;1876;34
46;Valencia/València;216;Rocafort;6846;521
46;Valencia/València;217;Rotglà i Corberà;1194;99
46;Valencia/València;218;Rótova;1303;496
46;Valencia/València;219;Rugat;193;138
46;Valencia/València;220;Sagunto/Sagunt;65238;45
46;Valencia/València;221;Salem;464;340
46;Valencia/València;222;Sant Joanet;479;57
46;Valencia/València;223;Sedaví;10186;142
46;Valencia/València;224;Segart;188;25
46;Valencia/València;225;Sellent;415;79
46;Valencia/València;226;Sempere;46;118
46;Valencia/València;227;Senyera;1193;157
46;Valencia/València;228;Serra;3356;29
46;Valencia/València;229;Siete Aguas;1476;522
46;Valencia/València;230;Silla;19058;114
46;Valencia/València;231;Simat de la Valldigna;3705;241
46;Valencia/València;232;Sinarcas;1174;329
46;Valencia/València;233;Sollana;5017;596
46;Valencia/València;234;Sot de Chera;405;277
46;Valencia/València;235;Sueca;29091;313
46;Valencia/València;236;Sumacàrcer;1259;72
46;Valencia/València;237;Tavernes Blanques;9335;450
46;Valencia/València;238;Tavernes de la Valldigna;18138;48
46;Valencia/València;239;Teresa de Cofrentes;654;547
46;Valencia/València;240;Terrateig;316;74
46;Valencia/València;241;Titaguas;508;573
46;Valencia/València;242;Torrebaja;463;18
46;Valencia/València;243;Torrella;158;526
46;Valencia/València;244;Torrent;81402;404
46;Valencia/València;245;Torres Torres;614;427
46;Valencia/València;246;Tous;1301;290
46;Valencia/València;247;Tuéjar;1206;347
46;Valencia/València;248;Turís;6637;520
46;Valencia/València;249;Utiel;12429;401
46;Valencia/València;250;Valencia;797028;410
46;Valencia/València;251;Vallada;3309;450
46;Valencia/València;252;Vallanca;160;39
46;Valencia/València;253;Vallés;162;119
46;Valencia/València;254;Venta del Moro;1443;286
46;Valencia/València;255;Villalonga;4449;384
46;Valencia/València;256;Vilamarxant;9491;310
46;Valencia/València;257;Villanueva de Castellón;7482;267
46;Valencia/València;258;Villar del Arzobispo;3777;354
46;Valencia/València;259;Villargordo del Cabriel;651;180
46;Valencia/València;260;Vinalesa;3205;566
46;Valencia/València;261;Yátova;2136;593
46;Valencia/València;262;Yesa, La;256;553
46;Valencia/València;263;Zarra;548;386
46;Valencia/València;902;Gátova;429;197
46;Valencia/València;903;San Antonio de Benagéber;7104;184
46;Valencia/València;904;Benicull de Xúquer;967;119
47;Valladolid;1;Adalia;57;176
47;Valladolid;2;Aguasal;29;226
47;Valladolid;3;Aguilar de Campos;314;84
47;Valladolid;4;Alaejos;1494;313
47;Valladolid;5;Alcazarén;733;41
47;Valladolid;6;Aldea de San Miguel;235;307
47;Valladolid;7;Aldeamayor de San Martín;4560;75
47;Valladolid;8;Almenara de Adaja;29;206
47;Valladolid;9;Amusquillo;119;440
47;Valladolid;10;Arroyo de la Encomienda;15680;306
47;Valladolid;11;Ataquines;657;254
47;Valladolid;12;Bahabón;160;498
47;Valladolid;13;Barcial de la Loma;124;403
47;Valladolid;14;Barruelo del Valle;54;159
47;Valladolid;15;Becilla de Valderaduey;304;361
47;Valladolid;16;Benafarces;96;562
47;Valladolid;17;Bercero;216;299
47;Valladolid;18;Berceruelo;40;319
47;Valladolid;19;Berrueces;111;43
47;Valladolid;20;Bobadilla del Campo;314;354
47;Valladolid;21;Bocigas;93;35
47;Valladolid;22;Bocos de Duero;63;404
47;Valladolid;23;Boecillo;3928;512
47;Valladolid;24;Bolaños de Campos;357;290
47;Valladolid;25;Brahojos de Medina;138;170
47;Valladolid;26;Bustillo de Chaves;79;547
47;Valladolid;27;Cabezón de Pisuerga;3576;314
47;Valladolid;28;Cabezón de Valderaduey;37;277
47;Valladolid;29;Cabreros del Monte;71;146
47;Valladolid;30;Campaspero;1311;271
47;Valladolid;31;Campillo, El;230;345
47;Valladolid;32;Camporredondo;168;264
47;Valladolid;33;Canalejas de Peñafiel;296;507
47;Valladolid;34;Canillas de Esgueva;91;347
47;Valladolid;35;Carpio;1097;344
47;Valladolid;36;Casasola de Arión;304;66
47;Valladolid;37;Castrejón de Trabancos;216;480
47;Valladolid;38;Castrillo de Duero;144;27
47;Valladolid;39;Castrillo-Tejeriego;197;441
47;Valladolid;40;Castrobol;70;85
47;Valladolid;41;Castrodeza;170;250
47;Valladolid;42;Castromembibre;73;481
47;Valladolid;43;Castromonte;358;450
47;Valladolid;44;Castronuevo de Esgueva;378;295
47;Valladolid;45;Castronuño;954;219
47;Valladolid;46;Castroponce;166;558
47;Valladolid;47;Castroverde de Cerrato;245;146
47;Valladolid;48;Ceinos de Campos;261;290
47;Valladolid;49;Cervillego de la Cruz;100;314
47;Valladolid;50;Cigales;4871;29
47;Valladolid;51;Ciguñuela;403;346
47;Valladolid;52;Cistérniga;8449;150
47;Valladolid;53;Cogeces de Íscar;159;323
47;Valladolid;54;Cogeces del Monte;813;392
47;Valladolid;55;Corcos;225;428
47;Valladolid;56;Corrales de Duero;100;484
47;Valladolid;57;Cubillas de Santa Marta;274;581
47;Valladolid;58;Cuenca de Campos;227;380
47;Valladolid;59;Curiel de Duero;130;125
47;Valladolid;60;Encinas de Esgueva;290;502
47;Valladolid;61;Esguevillas de Esgueva;288;534
47;Valladolid;62;Fombellida;196;425
47;Valladolid;63;Fompedraza;124;501
47;Valladolid;64;Fontihoyuelo;34;385
47;Valladolid;65;Fresno el Viejo;990;114
47;Valladolid;66;Fuensaldaña;1435;393
47;Valladolid;67;Fuente el Sol;207;211
47;Valladolid;68;Fuente-Olmedo;44;63
47;Valladolid;69;Gallegos de Hornija;147;254
47;Valladolid;70;Gatón de Campos;38;12
47;Valladolid;71;Geria;508;533
47;Valladolid;73;Herrín de Campos;155;359
47;Valladolid;74;Hornillos de Eresma;184;430
47;Valladolid;75;Íscar;6844;199
47;Valladolid;76;Laguna de Duero;22455;404
47;Valladolid;77;Langayo;310;487
47;Valladolid;78;Lomoviejo;197;115
47;Valladolid;79;Llano de Olmedo;74;213
47;Valladolid;80;Manzanillo;66;256
47;Valladolid;81;Marzales;56;377
47;Valladolid;82;Matapozuelos;1038;552
47;Valladolid;83;Matilla de los Caños;95;370
47;Valladolid;84;Mayorga;1914;172
47;Valladolid;85;Medina del Campo;21594;580
47;Valladolid;86;Medina de Rioseco;4967;39
47;Valladolid;87;Megeces;455;335
47;Valladolid;88;Melgar de Abajo;133;205
47;Valladolid;89;Melgar de Arriba;195;579
47;Valladolid;90;Mojados;3295;245
47;Valladolid;91;Monasterio de Vega;103;272
47;Valladolid;92;Montealegre de Campos;126;33
47;Valladolid;93;Montemayor de Pililla;977;433
47;Valladolid;94;Moral de la Reina;208;596
47;Valladolid;95;Moraleja de las Panaderas;42;256
47;Valladolid;96;Morales de Campos;166;239
47;Valladolid;97;Mota del Marqués;393;516
47;Valladolid;98;Mucientes;731;441
47;Valladolid;99;Mudarra, La;179;20
47;Valladolid;100;Muriel;169;585
47;Valladolid;101;Nava del Rey;2103;98
47;Valladolid;102;Nueva Villa de las Torres;321;30
47;Valladolid;103;Olivares de Duero;325;442
47;Valladolid;104;Olmedo;3868;103
47;Valladolid;105;Olmos de Esgueva;234;127
47;Valladolid;106;Olmos de Peñafiel;69;95
47;Valladolid;109;Palazuelo de Vedija;210;426
47;Valladolid;110;Parrilla, La;523;386
47;Valladolid;111;Pedraja de Portillo, La;1169;383
47;Valladolid;112;Pedrajas de San Esteban;3628;237
47;Valladolid;113;Pedrosa del Rey;191;27
47;Valladolid;114;Peñafiel;5628;199
47;Valladolid;115;Peñaflor de Hornija;343;121
47;Valladolid;116;Pesquera de Duero;515;584
47;Valladolid;117;Piña de Esgueva;351;23
47;Valladolid;118;Piñel de Abajo;198;212
47;Valladolid;119;Piñel de Arriba;119;126
47;Valladolid;121;Pollos;649;373
47;Valladolid;122;Portillo;2534;526
47;Valladolid;123;Pozal de Gallinas;550;466
47;Valladolid;124;Pozaldez;574;472
47;Valladolid;125;Pozuelo de la Orden;60;427
47;Valladolid;126;Puras;52;237
47;Valladolid;127;Quintanilla de Arriba;174;32
47;Valladolid;128;Quintanilla del Molar;69;408
47;Valladolid;129;Quintanilla de Onésimo;1137;405
47;Valladolid;130;Quintanilla de Trigueros;113;136
47;Valladolid;131;Rábano;202;188
47;Valladolid;132;Ramiro;46;19
47;Valladolid;133;Renedo de Esgueva;3259;406
47;Valladolid;134;Roales de Campos;198;558
47;Valladolid;135;Robladillo;98;37
47;Valladolid;137;Roturas;32;490
47;Valladolid;138;Rubí de Bracamonte;279;189
47;Valladolid;139;Rueda;1416;543
47;Valladolid;140;Saelices de Mayorga;134;79
47;Valladolid;141;Salvador de Zapardiel;151;440
47;Valladolid;142;San Cebrián de Mazote;183;488
47;Valladolid;143;San Llorente;152;218
47;Valladolid;144;San Martín de Valvení;98;249
47;Valladolid;145;San Miguel del Arroyo;745;527
47;Valladolid;146;San Miguel del Pino;293;157
47;Valladolid;147;San Pablo de la Moraleja;136;539
47;Valladolid;148;San Pedro de Latarce;555;289
47;Valladolid;149;San Pelayo;46;572
47;Valladolid;150;San Román de Hornija;391;226
47;Valladolid;151;San Salvador;36;599
47;Valladolid;152;Santa Eufemia del Arroyo;95;106
47;Valladolid;153;Santervás de Campos;136;483
47;Valladolid;154;Santibáñez de Valcorba;178;117
47;Valladolid;155;Santovenia de Pisuerga;4005;69
47;Valladolid;156;San Vicente del Palacio;193;120
47;Valladolid;157;Sardón de Duero;671;163
47;Valladolid;158;Seca, La;1099;64
47;Valladolid;159;Serrada;1221;171
47;Valladolid;160;Siete Iglesias de Trabancos;547;306
47;Valladolid;161;Simancas;5360;145
47;Valladolid;162;Tamariz de Campos;75;297
47;Valladolid;163;Tiedra;328;196
47;Valladolid;164;Tordehumos;468;286
